71.8568337802 HARPS
105.8688231301 HARPS
105.8714390500 HARPS
105.8741707201 HARPS
105.8790668999 HARPS
105.8817522698 HARPS
105.8844376402 HARPS
106.8722726600 HARPS
106.8749348801 HARPS
106.8775971001 HARPS
106.8824354000 HARPS
106.8850976201 HARPS
106.8877598401 HARPS
107.8783725402 HARPS
107.8810579102 HARPS
107.8837548601 HARPS
107.8902715198 HARPS
107.8929568902 HARPS
107.8956422601 HARPS
109.8728849799 HARPS
109.8755703499 HARPS
109.8782788701 HARPS
109.8828972401 HARPS
109.8856057599 HARPS
109.8882911298 HARPS
112.7751774099 HARPS
112.7778396201 HARPS
112.7806175901 HARPS
112.7832566500 HARPS
112.7859188700 HARPS
112.7953871000 HARPS
112.7980724699 HARPS
112.8007346899 HARPS
112.8034663498 HARPS
112.8061054200 HARPS
112.8088255101 HARPS
113.8683759598 HARPS
113.8710381798 HARPS
113.8737698402 HARPS
113.8764320598 HARPS
113.8790942701 HARPS
113.8818259402 HARPS
113.8864095798 HARPS
113.8890949399 HARPS
113.8917571600 HARPS
113.8944888199 HARPS
113.8971278900 HARPS
113.8998364098 HARPS
114.8812793200 HARPS
115.8587632198 HARPS
115.8614948802 HARPS
115.8642033902 HARPS
115.8691226998 HARPS
115.8718080600 HARPS
115.8744934299 HARPS
136.8201018302 HARPS
136.8276716699 HARPS
137.6108375099 HARPS
137.6193796201 HARPS
138.8344419501 HARPS
138.8437364101 HARPS
141.8315462898 HARPS
141.8395443601 HARPS
143.8791430402 HARPS
143.8864697702 HARPS
144.8226701301 HARPS
144.8299042499 HARPS
145.8396140100 HARPS
146.7542839400 HARPS
147.6401671101 HARPS
147.6473896499 HARPS
148.7478527902 HARPS
148.7558276602 HARPS
149.8361498900 HARPS
149.8439974301 HARPS
150.7448900999 HARPS
150.7522978000 HARPS
151.6857024701 HARPS
151.6928439499 HARPS
152.8059883001 HARPS
152.8135233098 HARPS
153.8330634199 HARPS
153.8406331502 HARPS
163.6191104101 HARPS
163.6264832900 HARPS
164.5539836902 HARPS
164.5608009901 HARPS
165.7808536398 HARPS
165.7880065800 HARPS
166.5731867100 HARPS
166.5805364102 HARPS
167.5755351800 HARPS
167.5830353401 HARPS
168.6092257299 HARPS
168.6174666299 HARPS
169.6657627202 HARPS
169.6771402499 HARPS
170.7083282699 HARPS
172.8044511601 HARPS
172.8132591699 HARPS
173.7421850502 HARPS
173.7492684801 HARPS
196.6257345201 HARPS
196.6325747101 HARPS
197.6377929202 HARPS
197.7145974101 HARPS
198.6111007198 HARPS
198.6177672800 HARPS
200.7677557501 HARPS
200.7745611798 HARPS
201.7631082800 HARPS
201.7759089698 HARPS
203.7013805402 HARPS
203.7079660501 HARPS
204.7684990601 HARPS
204.7751077102 HARPS
253.5502206599 HARPS
253.5551740499 HARPS
253.5602200301 HARPS
254.5427849400 HARPS
254.5478077698 HARPS
254.5528074498 HARPS
255.5775219798 HARPS
255.5825216598 HARPS
255.5874403301 HARPS
256.6094230702 HARPS
256.6144227502 HARPS
256.6194687202 HARPS
258.5699320599 HARPS
258.5749317301 HARPS
258.5799313998 HARPS
260.6042424901 HARPS
260.6092537302 HARPS
260.6142533999 HARPS
261.5199108399 HARPS
267.5599080701 HARPS
267.5649656001 HARPS
268.5306055001 HARPS
268.5355241401 HARPS
268.5405469500 HARPS
269.5284073399 HARPS
269.5332681099 HARPS
269.5384529401 HARPS
270.5250863698 HARPS
270.5299934400 HARPS
270.5351551198 HARPS
280.4852158702 HARPS
280.4902155199 HARPS
280.4953077598 HARPS
282.5299114399 HARPS
282.5350036700 HARPS
282.5399107402 HARPS
283.4724153299 HARPS
283.4773108298 HARPS
283.4821716002 HARPS
284.4966266002 HARPS
284.5018114299 HARPS
284.5067184898 HARPS
285.4991843901 HARPS
286.5006428398 HARPS
286.5055036200 HARPS
286.5105032702 HARPS
287.4890815099 HARPS
287.4940348701 HARPS
287.4990345300 HARPS
288.4878437002 HARPS
288.4928896502 HARPS
288.4978893101 HARPS
