# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
mu_HARPS           	 	 -4.7880852508 	 	 5.4244785850 	 	 1.9962799578
sigma_w_HARPS      	 	 1.1261071523 	 	 0.4329223058 	 	 0.1500552794
P_p1               	 	 6.2291489418 	 	 3.0436616734 	 	 2.3531140115
K_p1               	 	 1.3954850841 	 	 0.1198731174 	 	 0.3272772462
t0_p1              	 	 195.5520204730 	 	 7.9682166113 	 	 1.9976091398
GP_Prot_HARPS      	 	 88.7378943762 	 	 4.1487659786 	 	 2.1429370788
GP_sigma_HARPS     	 	 11.7621825781 	 	 1.1125232127 	 	 5.8242519516
GP_alpha_HARPS     	 	 0.0000515546 	 	 0.0000165610 	 	 0.0000086803
GP_Gamma_HARPS     	 	 1.7789581550 	 	 1.8139044438 	 	 0.2524371956
