36.8209101399 HARPS
36.8284770702 HARPS
37.6116468702 HARPS
37.6201860998 HARPS
38.8352536201 HARPS
38.8445394500 HARPS
41.8323573200 HARPS
41.8403484300 HARPS
43.8799551399 HARPS
43.8872777699 HARPS
44.8234813898 HARPS
44.8307087398 HARPS
45.8404167201 HARPS
46.7550924099 HARPS
47.6409775298 HARPS
47.6481983899 HARPS
48.7566335201 HARPS
49.8369520302 HARPS
49.8448010501 HARPS
50.7531054202 HARPS
51.6865088101 HARPS
51.6936549698 HARPS
53.8414402101 HARPS
63.6199144600 HARPS
63.6272857902 HARPS
64.5547903702 HARPS
64.5616113101 HARPS
65.7816560501 HARPS
65.7888105400 HARPS
66.5739926700 HARPS
66.5813438199 HARPS
67.5763394898 HARPS
67.5838446999 HARPS
68.6100324602 HARPS
68.6182714500 HARPS
69.6665730402 HARPS
69.6779508600 HARPS
70.7091384400 HARPS
72.8052617302 HARPS
72.8140605600 HARPS
73.7429975402 HARPS
73.7500780099 HARPS
96.6265367898 HARPS
96.6333801402 HARPS
97.6386029599 HARPS
97.7154053501 HARPS
98.6119094901 HARPS
98.6185794398 HARPS
100.7685587802 HARPS
100.7753637899 HARPS
101.7639187998 HARPS
101.7767145298 HARPS
103.7021929799 HARPS
103.7087735301 HARPS
104.7693042899 HARPS
104.7759135398 HARPS
119.6963717300 HARPS
120.6988740000 HARPS
120.7057873001 HARPS
120.7142838398 HARPS
121.6136871101 HARPS
121.6208570199 HARPS
122.6457076198 HARPS
122.6534175500 HARPS
123.6515556900 HARPS
123.6586440802 HARPS
153.5559806498 HARPS
153.5610242402 HARPS
154.5435886602 HARPS
154.5486125699 HARPS
154.5536107901 HARPS
155.5783276102 HARPS
155.5833334699 HARPS
155.5882507898 HARPS
156.6102238898 HARPS
156.6152318399 HARPS
156.6202778500 HARPS
158.5707415799 HARPS
158.5757407201 HARPS
158.5807404500 HARPS
160.6050534602 HARPS
160.6100586099 HARPS
160.6150568202 HARPS
168.5314150099 HARPS
168.5363290701 HARPS
168.5413494902 HARPS
169.5292099798 HARPS
169.5340718399 HARPS
169.5392568298 HARPS
170.5258911299 HARPS
170.5307974298 HARPS
170.5359580000 HARPS
180.4860195201 HARPS
180.4910243098 HARPS
180.4961163602 HARPS
182.5307215001 HARPS
182.5358145898 HARPS
182.5407223902 HARPS
183.4732172601 HARPS
183.4781209002 HARPS
183.4829815999 HARPS
184.5026214099 HARPS
184.5075282902 HARPS
186.5014530001 HARPS
186.5063140602 HARPS
186.5113123599 HARPS
187.4898914001 HARPS
187.4948435300 HARPS
187.4998438102 HARPS
188.4886480202 HARPS
188.4936938901 HARPS
188.4986939402 HARPS
