36.8209101399 1.0287839998 0.6801298490 HARPS
36.8284770702 -1.9091073916 0.5968075988 HARPS
37.6116468702 -2.9853428920 0.5800149417 HARPS
37.6201860998 -1.6807515904 0.6156096768 HARPS
38.8352536201 -0.3950487105 0.6465797081 HARPS
38.8445394500 3.2316123127 0.7263551242 HARPS
41.8323573200 2.0047090764 0.7374685433 HARPS
41.8403484300 1.3441787931 0.6951914133 HARPS
43.8799551399 -1.9875007448 0.6730890158 HARPS
43.8872777699 1.9497869576 0.7800738065 HARPS
44.8234813898 -0.3520783601 0.6857946381 HARPS
44.8307087398 -0.5194555913 0.6601113095 HARPS
45.8404167201 3.8244649837 0.7766552679 HARPS
46.7550924099 -3.7449732808 0.6022973083 HARPS
47.6409775298 7.2901838388 0.9268029463 HARPS
47.6481983899 -0.5748433430 0.7390948463 HARPS
48.7566335201 3.1837081861 0.8523603259 HARPS
49.8369520302 2.2270294564 0.8261596075 HARPS
49.8448010501 3.0612674701 0.8463274645 HARPS
50.7531054202 12.4842337454 1.0329779508 HARPS
51.6865088101 4.7554880329 0.9232554462 HARPS
51.6936549698 6.6402375532 0.9485274263 HARPS
53.8414402101 5.4704234004 0.9236807147 HARPS
63.6199144600 -2.8585407681 0.7191575801 HARPS
63.6272857902 -3.2142449535 0.7076853161 HARPS
64.5547903702 -4.2097544642 0.7449941105 HARPS
64.5616113101 1.5679607171 0.8512291691 HARPS
65.7816560501 -6.1710638110 0.7442935391 HARPS
65.7888105400 -6.0753332551 0.6986488190 HARPS
66.5739926700 -4.7730159568 0.6628965436 HARPS
66.5813438199 -2.3105486092 0.7351755425 HARPS
67.5763394898 -2.4761789827 0.6963093995 HARPS
67.5838446999 -2.3252912222 0.7218896130 HARPS
68.6100324602 14.4149838334 1.1797288075 HARPS
68.6182714500 0.3469948829 0.8192406869 HARPS
69.6665730402 4.5625398371 0.9229606877 HARPS
69.6779508600 -1.1083352707 0.7705483425 HARPS
70.7091384400 -7.2414916353 0.5186427647 HARPS
72.8052617302 4.1142572943 0.9661780758 HARPS
72.8140605600 -6.6211741868 0.6422203748 HARPS
73.7429975402 -4.2862721711 0.7447709454 HARPS
73.7500780099 -1.1492383020 0.7996599871 HARPS
96.6265367898 -2.5894836057 0.7677382401 HARPS
96.6333801402 -6.6984626673 0.6694808422 HARPS
97.6386029599 1.9172097202 0.8582560119 HARPS
97.7154053501 -7.7618798017 0.6245032698 HARPS
98.6119094901 -1.1787656248 0.8075239872 HARPS
98.6185794398 -0.1746413122 0.8437567600 HARPS
100.7685587802 1.8769606971 0.8733726106 HARPS
100.7753637899 6.4274627716 1.0191635954 HARPS
101.7639187998 -3.4230071608 0.7716156766 HARPS
101.7767145298 -4.9915860708 0.7992863808 HARPS
103.7021929799 -7.0095693947 0.6186258548 HARPS
103.7087735301 -6.0399991451 0.6266388621 HARPS
104.7693042899 -3.5173358414 0.7764287360 HARPS
104.7759135398 -0.0843156169 0.8269558131 HARPS
119.6963717300 4.7652917580 0.8407563797 HARPS
120.6988740000 5.2875773549 0.6633554985 HARPS
120.7057873001 3.9888137031 0.6543356722 HARPS
120.7142838398 0.2085347944 0.6262300052 HARPS
121.6136871101 7.5715875961 0.8824025633 HARPS
121.6208570199 3.7902560736 0.7989609663 HARPS
122.6457076198 3.9134545188 0.8159152140 HARPS
122.6534175500 3.4398239495 0.7823547066 HARPS
123.6515556900 6.4584955250 0.8216218420 HARPS
123.6586440802 6.3515070898 0.8231841421 HARPS
153.5559806498 -4.4303422257 0.6660745927 HARPS
153.5610242402 -2.8167013243 0.7000108949 HARPS
154.5435886602 -3.6217097950 0.6210585675 HARPS
154.5486125699 -3.6522282173 0.6272605507 HARPS
154.5536107901 -3.3693857079 0.6061704746 HARPS
155.5783276102 0.1387945652 0.7749881076 HARPS
155.5833334699 -2.2500366240 0.7321870819 HARPS
155.5882507898 3.1788661869 0.8138004491 HARPS
156.6102238898 4.8951452399 0.8489313627 HARPS
156.6152318399 3.4959279278 0.8425423519 HARPS
156.6202778500 6.9516736084 0.9144610740 HARPS
158.5707415799 7.7861512382 0.7908913294 HARPS
158.5757407201 3.3826686846 0.7164990635 HARPS
158.5807404500 4.8565572560 0.7590039476 HARPS
160.6050534602 -3.6672267818 0.6500224059 HARPS
160.6100586099 -4.6245326304 0.6706980220 HARPS
160.6150568202 -3.7146456306 0.6931040046 HARPS
168.5314150099 -4.0065941217 0.6878241480 HARPS
168.5363290701 -5.9143621795 0.6235815072 HARPS
168.5413494902 -5.3521045837 0.6791642685 HARPS
169.5292099798 5.5340510111 0.7176610284 HARPS
169.5340718399 7.1067802584 0.8144194511 HARPS
169.5392568298 5.0793272749 0.8061480699 HARPS
170.5258911299 4.0278345713 0.9076287886 HARPS
170.5307974298 0.0306534589 0.7998135553 HARPS
170.5359580000 4.5141825880 0.8874146839 HARPS
180.4860195201 3.4452152656 0.9057997555 HARPS
180.4910243098 4.4174796678 0.9269584002 HARPS
180.4961163602 6.2736603679 1.0034502995 HARPS
182.5307215001 -2.4667825523 0.7583545071 HARPS
182.5358145898 -3.0069526224 0.7262403568 HARPS
182.5407223902 0.2089990647 0.7788234043 HARPS
183.4732172601 9.9281303523 1.0481440546 HARPS
183.4781209002 -2.8428798493 0.7162217930 HARPS
183.4829815999 8.9483907914 0.8035874297 HARPS
184.5026214099 8.6069747308 1.0325301020 HARPS
184.5075282902 1.8893871978 0.8260456914 HARPS
186.5014530001 -0.0306534589 0.7819155819 HARPS
186.5063140602 0.2465735459 0.7989469857 HARPS
