36.8209101399 0.0000000000 1.5061632897 HARPS
36.8284770702 1.6865959593 1.3115751675 HARPS
37.6116468702 -1.6760538381 1.2821133883 HARPS
37.6201860998 -1.2283507399 1.3562263124 HARPS
38.8352536201 -1.0669426595 1.4208794080 HARPS
38.8445394500 -0.6699516129 1.5969358779 HARPS
41.8323573200 -2.7891108297 1.6267026635 HARPS
41.8403484300 -1.5523958760 1.5195733759 HARPS
43.8799551399 0.7388459511 1.4839645246 HARPS
43.8872777699 1.9594403193 1.7062396614 HARPS
44.8234813898 -2.8678507516 1.5130253050 HARPS
44.8307087398 -0.9070547538 1.4507751283 HARPS
45.8404167201 -3.6428668601 1.7004437083 HARPS
46.7550924099 -1.5131868605 1.3285060459 HARPS
47.6409775298 -6.3068302496 2.0207416113 HARPS
47.6481983899 -2.7247116699 1.6222033437 HARPS
48.7566335201 -3.0672750591 1.8660279050 HARPS
49.8369520302 -2.5862912127 1.8163323874 HARPS
49.8448010501 0.4253707854 1.8581361859 HARPS
50.7531054202 -0.7804889932 2.2088265382 HARPS
51.6865088101 -1.5466563883 2.0041273782 HARPS
51.6936549698 -1.2523774449 2.0398910547 HARPS
53.8414402101 -2.9553977050 2.0058437639 HARPS
63.6199144600 3.9661718092 1.5862690275 HARPS
63.6272857902 4.2602581055 1.5572932271 HARPS
64.5547903702 5.6368850363 1.6369860948 HARPS
64.5616113101 7.2464214005 1.8477426852 HARPS
65.7816560501 2.0355384850 1.6442703240 HARPS
65.7888105400 -3.0303622955 1.5361909681 HARPS
66.5739926700 1.5843827294 1.4659297812 HARPS
66.5813438199 4.6422752277 1.6047509361 HARPS
67.5763394898 0.6047830658 1.5387454974 HARPS
67.5838446999 4.7074188568 1.5942265434 HARPS
68.6100324602 -0.2988207148 2.5153082544 HARPS
68.6182714500 -1.4279461234 1.8016416532 HARPS
69.6665730402 4.9092492603 2.0300473394 HARPS
69.6779508600 -0.4727814643 1.7048185217 HARPS
70.7091384400 0.8642430654 1.1368293002 HARPS
72.8052617302 -0.7520944032 2.1060243248 HARPS
72.8140605600 0.2849440928 1.4164026314 HARPS
73.7429975402 2.6182482178 1.6453435100 HARPS
73.7500780099 3.0698121884 1.7679191603 HARPS
96.6265367898 3.1957537139 1.6896990245 HARPS
96.6333801402 1.9808652891 1.4692075616 HARPS
97.6386029599 5.5047767943 1.8542116246 HARPS
97.7154053501 2.6811679439 1.3623600787 HARPS
98.6119094901 6.4404343334 1.7629648647 HARPS
98.6185794398 7.7021836748 1.8092877429 HARPS
100.7685587802 5.0306412272 1.9036206418 HARPS
100.7753637899 12.7822142033 2.2130728865 HARPS
101.7639187998 6.2284525100 1.6944745074 HARPS
101.7767145298 3.3715868413 1.7446113252 HARPS
103.7021929799 1.7125276055 1.3720230826 HARPS
103.7087735301 3.0313875903 1.3832989459 HARPS
104.7693042899 5.6971055230 1.7042668617 HARPS
104.7759135398 8.1732711272 1.8211727660 HARPS
119.6963717300 -5.2871938408 1.8298735582 HARPS
120.6988740000 -5.7084355766 1.4519041566 HARPS
120.7057873001 -5.9571797172 1.4416668312 HARPS
120.7142838398 -2.2868623553 1.3766379296 HARPS
121.6136871101 -8.1124717840 1.9154049308 HARPS
121.6208570199 -4.4155542801 1.7397716516 HARPS
122.6457076198 -8.6928087014 1.7843568670 HARPS
122.6534175500 -7.6011570092 1.7182517213 HARPS
123.6515556900 -7.9141491882 1.8028638219 HARPS
123.6586440802 -6.8568685007 1.7973393464 HARPS
153.5559806498 6.1272219597 1.4645604277 HARPS
153.5610242402 6.5989075683 1.5408069436 HARPS
154.5435886602 8.4251875460 1.3669136275 HARPS
154.5486125699 10.1413002149 1.3798991083 HARPS
154.5536107901 5.6188667063 1.3359048244 HARPS
155.5783276102 9.3937740957 1.6882024361 HARPS
155.5833334699 8.2815161581 1.6064093448 HARPS
155.5882507898 12.2330121580 1.7689937915 HARPS
156.6102238898 11.6491013645 1.8405234096 HARPS
156.6152318399 10.2194195697 1.8309425752 HARPS
156.6202778500 7.7529789476 1.9813395071 HARPS
158.5707415799 1.5195011098 1.7289394952 HARPS
158.5757407201 2.4619552739 1.5638719732 HARPS
158.5807404500 3.5247584767 1.6617652289 HARPS
160.6050534602 1.3423447677 1.4369338656 HARPS
160.6100586099 3.9943022526 1.4740747634 HARPS
160.6150568202 4.0493591681 1.5299561855 HARPS
168.5314150099 -2.9560450575 1.5015364452 HARPS
168.5363290701 -2.1342992793 1.3790168769 HARPS
168.5413494902 -2.1384684747 1.4858607139 HARPS
169.5292099798 -4.8816923172 1.5711205872 HARPS
169.5340718399 -6.9180127331 1.7792620071 HARPS
169.5392568298 -4.1370566791 1.7624163020 HARPS
170.5258911299 -3.1617508014 1.9812080900 HARPS
170.5307974298 -1.2188077994 1.7519912080 HARPS
170.5359580000 -1.6137293035 1.8738963445 HARPS
180.4860195201 -3.1768490225 1.9692915249 HARPS
180.4910243098 -5.7489060673 2.0094061533 HARPS
180.4961163602 -7.5655068570 2.1568128002 HARPS
182.5307215001 -1.6296713891 1.6718507524 HARPS
182.5358145898 -0.0384683818 1.5865684832 HARPS
182.5407223902 -2.7897356319 1.7087612999 HARPS
183.4732172601 1.2270602605 2.2133923313 HARPS
183.4781209002 0.3344541191 1.5794504234 HARPS
183.4829815999 -4.6443774782 1.7578231176 HARPS
184.5026214099 -2.4703134696 2.2183085418 HARPS
184.5075282902 -3.0424462414 1.7991904432 HARPS
186.5014530001 2.8029538638 1.7159658661 HARPS
186.5063140602 -0.8365541928 1.7475021151 HARPS
