# Parameter Name     	 	 Median       	 	 Upper 68 CI  	 	 Lower 68 CI 
mu_HARPS           	 	 0.3778928734 	 	 3.0428827781 	 	 3.7200034845
sigma_w_HARPS      	 	 1.3013543976 	 	 0.2921240415 	 	 0.3965284646
P_p1               	 	 9.2176003688 	 	 0.1981136745 	 	 4.0488421502
K_p1               	 	 1.2368393227 	 	 0.4773970985 	 	 0.3922987369
t0_p1              	 	 203.7835930821 	 	 3.9012928765 	 	 8.2426645138
GP_Prot_HARPS      	 	 93.2537769925 	 	 2.5793475142 	 	 3.4576522911
GP_sigma_HARPS     	 	 6.7574956086 	 	 6.3141688981 	 	 1.5671328393
GP_alpha_HARPS     	 	 0.0000549528 	 	 0.0000411571 	 	 0.0000216392
GP_Gamma_HARPS     	 	 4.1440451762 	 	 4.3591065933 	 	 2.7469113130
