2458417.2116559702 -4.0555152219 0.3641550793 ESPRESSO
2458425.0767519400 -5.7152298244 0.3603033241 ESPRESSO
2458426.0288043800 -3.4940158994 0.3427503056 ESPRESSO
2458432.0272045499 -8.5574600975 0.4527741484 ESPRESSO
2458432.2143919799 -9.4442664189 0.4230283154 ESPRESSO
2458433.2335592899 -4.7916295660 0.3833333416 ESPRESSO
2458435.0559462099 -4.5434134639 0.3463271655 ESPRESSO
2458436.0295973299 -5.6205501233 0.3433245587 ESPRESSO
2458436.1565781399 -5.8061971580 0.3687177491 ESPRESSO
2458437.0542235998 -1.9406706573 0.4688322025 ESPRESSO
2458439.0741167800 -0.9222912809 0.4055036672 ESPRESSO
2458445.0236971299 3.2019530479 0.4233493709 ESPRESSO
2458446.0178934499 2.8507441961 0.3757480161 ESPRESSO
2458447.0916267401 -1.9976174807 0.3688464763 ESPRESSO
2458448.0373558202 -1.0483796510 0.3873365112 ESPRESSO
2458449.0458558500 0.4737714604 0.3711598247 ESPRESSO
2458451.0218066499 -6.1715908661 0.3688525840 ESPRESSO
2458453.0317491000 -3.7496846621 0.4045340632 ESPRESSO
2458456.0344254700 -7.2644929450 0.3107757322 ESPRESSO
2458457.1122766999 -6.9026976931 0.4218811438 ESPRESSO
2458459.1120532099 -10.6186011934 0.3277717164 ESPRESSO
2458466.1478909999 -7.2764267037 0.4870702472 ESPRESSO
2458471.0379380002 -5.1263653952 0.4028211132 ESPRESSO
2458472.1049170601 -4.3570573251 0.4472962029 ESPRESSO
2458475.0602799300 -8.2081391353 0.3576234787 ESPRESSO
2458476.0532691898 -7.6979457783 0.3570092831 ESPRESSO
2458479.0270003001 -9.2112726223 0.4775703038 ESPRESSO
2458479.0503483200 -9.9437722209 0.4153930559 ESPRESSO
2458480.0450172299 -9.9146033993 0.5289610380 ESPRESSO
2458480.0680344598 -8.9087230742 0.4485286006 ESPRESSO
2458481.0434130202 -12.8484999498 0.3701657869 ESPRESSO
2458488.0430851802 -5.0734194381 0.4575978461 ESPRESSO
2458490.0446164999 -1.3080144821 0.4410354029 ESPRESSO
2458495.0523879598 2.4571543783 0.6192310239 ESPRESSO
2458497.0496215299 -3.3901416821 0.4812645724 ESPRESSO
2458500.0480539599 -6.1963071197 0.4221409010 ESPRESSO
2458501.0486766798 -5.0987080105 0.4464059607 ESPRESSO
2458509.0327843800 -2.8973780395 0.4364471769 ESPRESSO
2458511.0292462702 -2.5935007468 0.4760317482 ESPRESSO
2458512.0222001402 -3.1114188951 0.6538458506 ESPRESSO
2458518.0248274398 2.5563997867 1.0116865189 ESPRESSO
2458669.2930973000 3.3091216874 0.4931953077 ESPRESSO
2458671.3486019499 2.2212608551 0.3633062101 ESPRESSO
2458674.3284548898 -1.8404180904 0.3619257105 ESPRESSO
2458675.4080620902 1.7516523160 0.3294974726 ESPRESSO
2458677.3717931998 -1.8871466111 0.3190391470 ESPRESSO
2458680.3235846302 3.0673051285 0.3652935446 ESPRESSO
2458683.3086447301 6.0694483779 0.3875213811 ESPRESSO
2458694.2971150498 10.6576395339 0.3380334498 ESPRESSO
2458698.3000068199 6.5410154570 0.6089797717 ESPRESSO
2458699.2821300402 5.7071229924 0.3549507673 ESPRESSO
2458700.3934034398 -0.0749934177 0.3047186609 ESPRESSO
2458702.2709479202 4.4330313980 0.3422149784 ESPRESSO
2458704.2872103201 -8.3645954533 0.8421906054 ESPRESSO
2458706.2810459500 1.9847955150 0.7228547929 ESPRESSO
2458708.2915505399 0.8083919638 0.3825120897 ESPRESSO
2458676.4093424999 1.4906740901 0.3330041705 ESPRESSO
2458677.3994653402 -2.5438440939 0.3037679842 ESPRESSO
2458678.3842787598 -1.7587096621 0.3166876013 ESPRESSO
2458680.3993632798 3.0058711337 0.2857026291 ESPRESSO
2458683.3710461101 5.7431747260 0.3081155815 ESPRESSO
